user,date,file_risk,http_risk,logon_risk,device_risk,calculated_raw_score,overall_risk_score
U0001,2024-02-14,0.4280968495188704,0.3856781622746892,0.38092628093505,0.4607066439961913,0.3940315789287713,0.5037078120396141
U0001,2024-02-15,0.4860997339093019,0.37574922811719,0.3803872490767438,0.4607066439961913,0.39790362175159294,0.5086576138390272
U0001,2024-02-16,0.4871522766947663,0.3629032251114581,0.3744829777567428,0.4607066439961913,0.3890895842664594,0.4973902439776021
U0001,2024-02-19,0.4724495269600224,0.6114467086789466,0.3970367509533916,0.4607066439961913,0.5434736779049383,0.6947461874574888
U0001,2024-02-20,0.4507625725598019,0.4013052012128654,0.6669714700805537,0.6885914959579306,0.46671633512398586,0.5966239169144029
U0001,2024-02-21,0.4811475629345816,0.3798314065012427,0.530522314154282,0.4607066439961913,0.4276076791419912,0.5466296103919261
U0001,2024-02-22,0.4358532766209539,0.3826067176944404,0.572431460364309,0.4607066439961913,0.42927797677127905,0.5487648249516089
U0001,2024-02-23,0.4256225598131695,0.3623687031141247,0.3835813096463268,0.4607066439961913,0.37977498480876937,0.48548298383968674
U0001,2024-02-26,0.4388169759879432,0.4037918315333908,0.4024382044174114,0.4607066439961913,0.4110437069234577,0.5254551597868118
U0001,2024-02-27,0.4358532766209539,0.3813238591700474,0.3870849228107712,0.4607066439961913,0.3938539682673295,0.5034807645580063
U0001,2024-02-28,0.5421850363079006,0.3607639821786672,0.386033396279864,0.4607066439961913,0.39949148588645794,0.5106874500551077
U0001,2024-02-29,0.4275882322491516,0.3851033170312255,0.390729634513581,0.4607066439961913,0.3954219707639207,0.5054852107726417
U0001,2024-03-01,0.4364855300012218,0.3578810178965253,0.4622160088997607,0.4607066439961913,0.39359856151610795,0.5031542669301062
U0001,2024-03-04,0.4583127762881042,0.3707568191485633,0.4441443108399949,0.4607066439961913,0.4019242327028032,0.5137973367790069
U0001,2024-03-05,0.4753277535809232,0.3560627124972927,0.3849524484495787,0.4607066439961913,0.38478905265054436,0.49189268620127136
U0001,2024-03-06,0.4930393901663657,0.414628560857659,0.3700719586180757,0.4607066439961913,0.4210715291172223,0.5382741637622687
U0001,2024-03-07,0.4261542947559677,0.4061230312750741,0.3918128275639525,0.4607066439961913,0.40829136965197854,0.5219367265973175
U0001,2024-03-08,0.4341463142230538,0.3753968435709371,0.387236377282501,0.4607066439961913,0.38994382367070196,0.4984822555936224
U0001,2024-03-11,0.4567398739294083,0.4068122085735278,0.3953801460461092,0.4607066439961913,0.4146935166100529,0.5301208712422081
U0001,2024-03-12,0.4430301623189122,0.4240417043433155,0.6060030418080159,0.4607066439961913,0.4622586080153584,0.5909254092601158
U0001,2024-03-13,0.5000870316867927,0.3762327657318605,0.4622160088997607,0.8145613499239355,0.4247606392953971,0.5429901147560274
U0001,2024-03-14,0.4507625725598019,0.4037918315333908,0.3986439020441001,0.4607066439961913,0.4124093523040791,0.5272009240439938
U0001,2024-03-15,0.5014553173194707,0.3746295979704749,0.3868433104840924,0.4607066439961913,0.4010890119898382,0.512729637588395
U0001,2024-03-18,0.4696670690221693,0.36339235896138,0.3744829777567428,0.4607066439961913,0.3863533477730315,0.4938923931173373
U0001,2024-03-19,0.4501592130950375,0.426879726989849,0.4158308076160971,0.7022293899599701,0.4357363651550999,0.5570208654724235
U0001,2024-03-20,0.4294236133347614,0.3558047271033303,0.408058010967544,0.4607066439961913,0.3809757285072995,0.4870179470597699
U0001,2024-03-21,0.4570645912777709,0.3711332912036434,0.3855747749718552,0.4607066439961913,0.3909938863778432,0.49982459670789675
U0001,2024-03-22,0.5034441904288245,0.4606911265415138,0.4089587324218964,0.4607066439961913,0.45844954636826435,0.586056119053991
U0001,2024-03-25,0.4425018415073428,0.3608095861719003,0.3868433104840924,0.4607066439961913,0.3823580811069152,0.4887850688861796
U0001,2024-03-26,0.4256225598131695,0.3726618515168922,0.3946103498609454,0.4607066439961913,0.38816083425221487,0.4962029821878778
U0001,2024-03-27,0.5178752686895782,0.3607800986819926,0.4158308076160971,0.4607066439961913,0.40084756322638676,0.5124209830671294
U0001,2024-03-28,0.4495852606353646,0.3673405712699457,0.3707906644395767,0.4607066439961913,0.3846016627755998,0.49165313752305806
U0001,2024-03-29,0.4897215858458078,0.3921137518327519,0.3809900955568234,0.4607066439961913,0.40870085328437866,0.5224601874455649
U0002,2024-01-01,0.6103607011420042,0.584257110191659,0.3849524484495787,0.4607066439961913,0.5484603701564517,0.7011208944039561
U0002,2024-01-02,0.5308577302643537,0.3726618515168922,0.4199527502969533,0.4607066439961913,0.4111736032382731,0.5256212119309206
U0002,2024-01-03,0.579557533512681,0.38312025723399,0.4000822696644854,0.4607066439961913,0.42234488526909447,0.5399019506593251
U0002,2024-01-04,0.4779362027376076,0.4072669305864312,0.4150554181813305,0.4607066439961913,0.4223309863937783,0.5398841831187275
U0002,2024-01-05,0.4836276260684694,0.3639440687471909,0.3788272013995763,0.4607066439961913,0.3899288048860153,0.498463056423864
U0002,2024-01-08,0.4990032550897732,0.4068122085735278,0.6429178736032768,0.4607066439961913,0.4682911376557131,0.5986370559115547
U0002,2024-01-09,0.4855017481364134,0.4490124142663446,0.3986439020441001,0.4607066439961913,0.44622956405817393,0.5704347808624876
U0002,2024-01-10,0.463619078544413,0.3999368204309679,0.38092628093505,0.4607066439961913,0.40896255410562976,0.522794731058642
U0002,2024-01-11,0.4838995092908093,0.3685084250233318,0.3815966770669846,0.4607066439961913,0.393298226367191,0.5027703353651518
U0002,2024-01-12,0.438916576702149,0.3751663748928637,0.4441443108399949,0.4607066439961913,0.4012650884763494,0.5129547238670463
U0002,2024-01-15,0.5108368098114386,0.3676227580312154,0.38092628093505,0.4607066439961913,0.3973071477413689,0.5078951150072196
U0002,2024-01-16,0.4666637885002747,0.3825916554210961,0.3776521983430952,0.4607066439961913,0.3982214067723961,0.509063852338903
U0002,2024-01-17,0.5103467859993186,0.4041516880868833,0.6060030418080159,0.4607066439961913,0.4617281651674691,0.5902473209529584
U0002,2024-01-18,0.5197438536927509,0.4130690653322565,0.4539824088420882,0.4607066439961913,0.44043159512849417,0.5630229834329963
U0002,2024-01-19,0.4537977810956291,0.3838186366983983,0.3903890138538641,0.4607066439961913,0.3991209403506657,0.5102137654798704
U0002,2024-01-22,0.5047106843618003,0.3896063451535635,0.4291502861335189,0.4607066439961913,0.4187630985503711,0.5353231959407677
U0002,2024-01-23,0.4217092473669912,0.3783014568428005,0.3914170201843402,0.4607066439961913,0.39034981974734184,0.4990012581467094
U0002,2024-01-24,0.5724695541353384,0.3802209446948155,0.4517732187001168,0.4607066439961913,0.4289918062862771,0.5483990006964502
U0002,2024-01-25,0.4466965100774672,0.3641106587618712,0.3737306671732878,0.4607066439961913,0.3826646582495677,0.4891769798649054
U0002,2024-01-26,0.4430301623189122,0.4142414737406584,0.3691786422699024,0.4607066439961913,0.4119812391241113,0.526653648229773
U0002,2024-01-29,0.4367084623961013,0.3707126069157132,0.3941793064047275,0.4607066439961913,0.3888079060526414,0.497030162389301
U0002,2024-01-30,0.4192489433146018,0.3699736381887301,0.3870849228107712,0.4607066439961913,0.38399576821260356,0.4908785959863537
U0002,2024-01-31,0.4280968495188704,0.462880248554932,0.4138159878164995,0.4607066439961913,0.4476162024323688,0.5722073813821077
U0002,2024-02-01,0.5054662486463343,0.3748845910084838,0.3824546937801948,0.4607066439961913,0.4011222072364528,0.5127720725249243
U0002,2024-02-02,0.4323546528438852,0.3883649195030147,0.6227977600929795,0.4607066439961913,0.44162055261320576,0.5645428798201345
U0002,2024-02-05,0.4551176139526979,0.3856290950698711,0.3744829777567428,0.4607066439961913,0.39749027951652166,0.5081292203701144
U0002,2024-02-06,0.4192489433146018,0.4017141461454973,0.3977640265539481,0.4607066439961913,0.40549502690900313,0.5183620392877208
U0002,2024-02-07,0.4586750503578004,0.3667951758391406,0.3870849228107712,0.4607066439961913,0.3888901387262531,0.4971352840148715
U0002,2024-02-08,0.4321927078985723,0.3734807886323665,0.399005039050523,0.6982544941123892,0.39656030057155506,0.5069403875844642
U0002,2024-02-09,0.4471231198348795,0.3886470498264968,0.387236377282501,0.4607066439961913,0.4003394897944827,0.5117714905634179
U0002,2024-02-12,0.4453103061403363,0.4233156127243049,0.3952803433303921,0.4607066439961913,0.42283068197504575,0.5405229658493157
U0002,2024-02-13,0.4797086216798036,0.3610925751082332,0.5675987533694798,0.4607066439961913,0.4227717578023497,0.5404476405005565
U0002,2024-02-14,0.4274302873181115,0.4333424889314942,0.3946103498609454,0.4607066439961913,0.42576134934708904,0.5442693662109341
U0002,2024-02-15,0.4289094207667688,0.3646467287850798,0.3708748517751671,0.7354168203567831,0.386233404218394,0.49373906402214407
U0002,2024-02-16,0.4753277535809232,0.3866943852815334,0.4207170868303682,0.4607066439961913,0.4102946997979507,0.5244976711981639
U0002,2024-02-17,0.4446159791837236,0.3683292565826915,0.604685538629979,0.4607066439961913,0.4280540883209175,0.5472002747823353
U0002,2024-02-19,0.4849127634415984,0.377017150288892,0.5963946566992916,0.4607066439961913,0.43884190181437294,0.5609908088970189
U0002,2024-02-20,0.5000870316867927,0.368698037431381,0.5543850543851458,0.4607066439961913,0.42851513714989525,0.547789653678106
U0002,2024-02-21,0.4461217441625593,0.3625408520125702,0.426577207925458,0.4607066439961913,0.3914756706571147,0.5004404826372597
U0002,2024-02-22,0.4525944853289399,0.4121962084558557,0.3914170201843402,0.4607066439961913,0.4165412813015697,0.5324829497143405
U0002,2024-02-23,0.5208856796235302,0.364367260393418,0.4526361060059871,0.4607066439961913,0.41045242590621006,0.5246992993851961
U0002,2024-02-26,0.4501592130950375,0.4093961145991785,0.404747834941405,0.4607066439961913,0.41688887968697763,0.5329272999429652
U0002,2024-02-27,0.4930393901663657,0.3853083832442431,0.3843187419918564,0.4607066439961913,0.40571739891495595,0.5186463071549864
U0002,2024-02-28,0.4753277535809232,0.3697731975431161,0.5930152930993197,0.4607066439961913,0.4320944884842316,0.5523652951382174
U0002,2024-02-29,0.4452219644243824,0.3944245099421672,0.4931296618437144,0.4607066439961913,0.423347678169533,0.5411838647109398
U0002,2024-03-01,0.4341463142230538,0.3693986622897018,0.3805732269609325,0.4607066439961913,0.3850129655889207,0.4921789239098924
U0002,2024-03-04,0.4511955009187599,0.4233042916298645,0.3805732269609325,0.4607066439961913,0.4210975337667822,0.5383074066438882
U0002,2024-03-05,0.4578358857421737,0.365091441500889,0.3874140882052005,0.4607066439961913,0.3877590084380947,0.4956893106638802
U0002,2024-03-06,0.4434822699595113,0.3975733699226268,0.3918128275639525,0.4607066439961913,0.4060473298722591,0.5190680723370541
U0002,2024-03-07,0.4541400163549825,0.3734315144651375,0.3820195864122694,0.4607066439961913,0.39123378747963095,0.5001312727855246
U0002,2024-03-08,0.5000870316867927,0.3982632644397536,0.3903890138538641,0.4607066439961913,0.41603618318653884,0.531837260688402
U0002,2024-03-11,0.4294236133347614,0.3987808449296799,0.3707906644395767,0.4607066439961913,0.40041919643520285,0.5118733830505919
U0002,2024-03-12,0.4692744725340724,0.3755301600498313,0.3776521983430952,0.4607066439961913,0.3943357339180325,0.504096626673655
U0002,2024-03-13,0.4533632712071082,0.4114753794560823,0.3820195864122694,0.4607066439961913,0.4144757737600891,0.5298425210276372
U0002,2024-03-14,0.455737881871001,0.3763601085743809,0.4150554181813305,0.4607066439961913,0.3994842501308856,0.5106782002720885
U0002,2024-03-15,0.507625553487019,0.3701347152906868,0.3918128275639525,0.4607066439961913,0.4003273207968865,0.5117559344012175
U0002,2024-03-18,0.4358532766209539,0.3876929696766535,0.3809795977269976,0.4607066439961913,0.3966267055685543,0.5070252759983267
U0002,2024-03-19,0.4430301623189122,0.3953346814747928,0.3744829777567428,0.4607066439961913,0.4013547664228231,0.5130693631107569
U0002,2024-03-20,0.4364855300012218,0.3845048342415125,0.3820195864122694,0.4607066439961913,0.39497183690140086,0.504909784956185
U0002,2024-03-21,0.4293341292708161,0.3617742254924712,0.3893667032254889,0.4607066439961913,0.38113542997620176,0.4872221004367631
U0002,2024-03-22,0.4369847237217277,0.3939783421583774,0.3893667032254889,0.4607066439961913,0.40225269774216804,0.5142172280140185
U0002,2024-03-25,0.4364855300012218,0.3921137518327519,0.3706855445307258,0.4607066439961913,0.39752931005837633,0.5081791148199293
U0002,2024-03-26,0.4326594226583111,0.4048528118113377,0.3877002267788998,0.4607066439961913,0.4078721306702893,0.5214007950591334
U0002,2024-03-27,0.4587482366679634,0.3735181935138241,0.3817796080895663,0.4607066439961913,0.39204255094782786,0.5011651505222546
U0002,2024-03-28,0.4724990854440837,0.3600324013175898,0.5721763462570548,0.4607066439961913,0.4217235882891452,0.5391077195389467
U0002,2024-03-29,0.46657800207956,0.3793183077052139,0.3707906644395767,0.4607066439961913,0.39491291144714213,0.504834457969148
U0003,2024-01-01,0.5492973119599175,0.5868662343485563,0.3691786422699024,0.4607066439961913,0.5365105849143751,0.6858449609496028
U0003,2024-01-02,0.5698983682535617,0.3621587299124071,0.4058488597869188,0.4607066439961913,0.4088646326725608,0.5226695538052426
U0003,2024-01-03,0.4630422908632923,0.3629048026390756,0.4124081679275493,0.4607066439961913,0.3919902644349601,0.5010983103845494
U0003,2024-01-04,0.5460987928685159,0.3852165040565848,0.3961462601209634,0.4607066439961913,0.41708640122188645,0.5331798003655204
U0003,2024-01-05,0.4836276260684694,0.3742467456519329,0.4284482687184738,0.4607066439961913,0.40553220567722575,0.5184095665342595
U0003,2024-01-08,0.4836276260684694,0.3662004599821956,0.426577207925458,0.4607066439961913,0.40023834309296336,0.5116421903082052
U0003,2024-01-09,0.5355438775634496,0.4026606885563885,0.381204988351677,0.4607066439961913,0.4231801306915283,0.5409696814371324
U0003,2024-01-10,0.4947189763888129,0.3852955431557356,0.404747834941405,0.4607066439961913,0.40981880302912344,0.5238893115310672
U0003,2024-01-11,0.4692781262516116,0.4054974355023508,0.3918128275639525,0.4607066439961913,0.41539661851034554,0.5310196771724336
U0003,2024-01-12,0.5356579938005794,0.3634268103020688,0.390729634513581,0.4607066439961913,0.400871702206376,0.5124518409816862
U0003,2024-01-15,0.4951133926606939,0.3999299283562593,0.4042604518559137,0.4607066439961913,0.41878864706264113,0.5353558557221268
U0003,2024-01-16,0.4530397944950178,0.4137623178701843,0.3788272013995763,0.4607066439961913,0.41522829126086197,0.5308044970826182
U0003,2024-01-17,0.4596209713827113,0.3610358093251588,0.521584069748041,0.4607066439961913,0.41064932530159354,0.5249510044995683
U0003,2024-01-18,0.5195232513517632,0.3620947470484213,0.5231485673769866,0.4607066439961913,0.4219960777087173,0.5394560546894179
U0003,2024-01-19,0.4645185737956468,0.378068959494816,0.4125761275208458,0.4607066439961913,0.4015959986916953,0.5133777408775271
U0003,2024-01-22,0.4554318258614157,0.4133270578742094,0.3737748289064335,0.7022293899599701,0.42046536082522895,0.5374992723058076
U0003,2024-01-23,0.4384711370571454,0.3814994040846017,0.3708748517751671,0.4607066439961913,0.39138732265701404,0.5003275435222027
U0003,2024-01-24,0.4289828593707407,0.3755175840803039,0.3843187419918564,0.4607066439961913,0.3885760180967,0.4967337298667018
U0003,2024-01-25,0.4605478021575759,0.3813238591700474,0.3970367509533916,0.4607066439961913,0.400002562799301,0.5113407820399501
U0003,2024-01-26,0.4491917039697122,0.3566612798982796,0.3835813096463268,0.4607066439961913,0.3803613743979198,0.4862325913146936
U0003,2024-01-29,0.4692781262516116,0.3752963575318108,0.412737171953391,0.4607066439961913,0.4007490362653641,0.512295031740846
U0003,2024-01-30,0.455737881871001,0.3919904605794751,0.3963553762461143,0.4607066439961913,0.4055941848947214,0.5184887972804894
U0003,2024-01-31,0.5000870316867927,0.3823148935394188,0.3849524484495787,0.4607066439961913,0.4052204242475473,0.518011002687664
U0003,2024-02-01,0.4227973265722928,0.3702783347803476,0.4042604518559137,0.4607066439961913,0.38800886477508356,0.4960087129543541
U0003,2024-02-02,0.4745553983288907,0.4185003340612876,0.3970367509533916,0.4607066439961913,0.4252792766863609,0.5436531116309341
U0003,2024-02-05,0.4749115590986416,0.3724415467841326,0.4284482687184738,0.4607066439961913,0.40290917261366627,0.5150564285727156
U0003,2024-02-06,0.4432054782348691,0.4181509901387559,0.390729634513581,0.4607066439961913,0.4184412122896137,0.5349117146463687
U0003,2024-02-07,0.4205323425721349,0.395134067736364,0.4170771798617197,0.4607066439961913,0.4052837022424381,0.5180918937178788
U0003,2024-02-08,0.4192489433146018,0.4009344668057759,0.3870849228107712,0.4607066439961913,0.4030203304945769,0.515198526556681
U0003,2024-02-09,0.4666637885002747,0.3856284966165008,0.3880721585155622,0.4607066439961913,0.40203463975904324,0.5139384749509361
U0003,2024-02-12,0.4749115590986416,0.3774404758033344,0.3844503614052062,0.4607066439961913,0.3977589807465532,0.5084727129121069
U0003,2024-02-13,0.4326594226583111,0.3705044179785879,0.6062873966622107,0.4607066439961913,0.42761341289577487,0.5466369401003242
U0003,2024-02-14,0.4405010004599913,0.3570048581203371,0.4918288896150387,0.4607066439961913,0.39929134694082363,0.5104316036818717
U0003,2024-02-15,0.4498874607070801,0.368459184091119,0.3928531920724661,0.4607066439961913,0.38946433149669935,0.497869299762738
U0003,2024-02-16,0.4513356074869618,0.4068122085735278,0.3708748517751671,0.6982544941123892,0.4151095337870283,0.530652684206425
U0003,2024-02-19,0.5014553173194707,0.3938017828987656,0.4133287132128924,0.4607066439961913,0.41781911292842,0.5341164578069295
U0003,2024-02-20,0.4444701005428094,0.4080809271100827,0.3963553762461143,0.4607066439961913,0.4135243605445548,0.5286262878758548
U0003,2024-02-21,0.4719598062765874,0.3578478063838696,0.3880721585155622,0.7022293899599701,0.3919172040122076,0.5010049140486735
U0003,2024-02-22,0.4227973265722928,0.3748580868210331,0.3824546937801948,0.4607066439961913,0.38674814976078464,0.49439708577669383
U0003,2024-02-23,0.4672306540694444,0.4083339848417696,0.3970367509533916,0.4607066439961913,0.417760192961748,0.5340411378349149
U0003,2024-02-26,0.4383378736454817,0.4222079120283276,0.3938998103820122,0.4607066439961913,0.4206810925776721,0.5377750516464027
U0003,2024-02-27,0.455737881871001,0.3904513379390225,0.3708748517751671,0.4607066439961913,0.39988688871685363,0.51119291079791
U0003,2024-02-28,0.4373324990461791,0.3704098246652226,0.3707906644395767,0.4607066439961913,0.3843595981656711,0.4913436957382882
U0003,2024-02-29,0.4566510720952996,0.3779952912935321,0.3870849228107712,0.7022293899599701,0.40145399448590446,0.5131962106864855
U0003,2024-03-01,0.4753277535809232,0.3848255584718945,0.4111712176110416,0.4607066439961913,0.4073625204195171,0.5207493379726043
U0003,2024-03-04,0.4391235085184096,0.3682699708384009,0.3835813096463268,0.4607066439961913,0.38574596608905054,0.4931159505287947
U0003,2024-03-05,0.4261542947559677,0.3533741322113226,0.4089587324218964,0.4607066439961913,0.37908270527333054,0.48459801261209196
U0003,2024-03-06,0.4261542947559677,0.361274155249098,0.3824546937801948,0.8118104003737984,0.3877547793589916,0.49568390444697813
U0003,2024-03-07,0.4692744725340724,0.3741752670382335,0.386033396279864,0.4607066439961913,0.3950693854797857,0.5050344855731239
U0003,2024-03-08,0.4377026042938126,0.3633333816454284,0.408058010967544,0.4607066439961913,0.38703975434729787,0.4947698566816366
U0003,2024-03-11,0.4899296257103845,0.3668278425588502,0.3849043631585533,0.4607066439961913,0.3939309616017696,0.5035791885070153
U0003,2024-03-12,0.5208856796235302,0.3858679652464989,0.3744829777567428,0.4607066439961913,0.409059523345912,0.5229186910823298
U0003,2024-03-13,0.4583127762881042,0.3900105775697031,0.5358105720994303,0.4607066439961913,0.4308848124721973,0.5508189133508613
U0003,2024-03-14,0.5056551706231409,0.3703703711452937,0.3880721585155622,0.4607066439961913,0.3994308933690072,0.5106099919882339
U0003,2024-03-15,0.4358532766209539,0.3796922574322635,0.3860946300385509,0.4607066439961913,0.39266633856503297,0.5019625655332393
U0003,2024-03-18,0.4189469511024885,0.3651928311239078,0.3809795977269976,0.4607066439961913,0.379864743966502,0.48559772689930375
U0003,2024-03-19,0.4557815734256851,0.3816875447555428,0.3822291667733846,0.4607066439961913,0.39663115354546663,0.5070309620418784
U0003,2024-03-20,0.4363411223224547,0.430842163295896,0.3843187419918564,0.4607066439961913,0.4238493911822258,0.5418252264124115
U0003,2024-03-21,0.4672306540694444,0.3684158598155593,0.3963553762461143,0.4607066439961913,0.39310429427414234,0.5025224234832175
U0003,2024-03-22,0.4341463142230538,0.3574810842020324,0.3941793064047275,0.4607066439961913,0.380232517108565,0.48606786740230384
U0003,2024-03-25,0.5050295719676018,0.3664355355952841,0.3910688232624941,0.4607066439961913,0.3974643814590293,0.5080961137497999
U0003,2024-03-26,0.4485309275264728,0.3738829283508835,0.3961416463493549,0.7274281303446097,0.3998386657405912,0.511131265256887
U0003,2024-03-27,0.4233359529008466,0.4395800557719359,0.3835813096463268,0.4607066439961913,0.42682206582953364,0.5456253265124386
U0003,2024-03-28,0.5178752686895782,0.3882092805895026,0.3843187419918564,0.4607066439961913,0.4118133643219292,0.5264390465231443
U0003,2024-03-29,0.4425018415073428,0.3696799612547905,0.3868433104840924,0.4607066439961913,0.38780867822484894,0.49575280572607416
U0004,2024-01-01,0.4990032550897732,0.5845994623222195,0.4539824088420882,0.4607066439961913,0.5422300359583547,0.6931563855294877
U0004,2024-01-02,0.5092683909853438,0.3605218735894091,0.399005039050523,0.4607066439961913,0.396049832780835,0.5062878342670897
U0004,2024-01-03,0.5308577302643537,0.370550306419965,0.3912363312333177,0.4607066439961913,0.4045098775102464,0.5171026796964695
U0004,2024-01-04,0.4951133926606939,0.375469671232106,0.4409627204378588,0.4607066439961913,0.4106170609142061,0.524909759521128
U0004,2024-01-05,0.4855017481364134,0.3939732055050239,0.4291502861335189,0.4607066439961913,0.4181102427226796,0.5344886217641553
U0004,2024-01-08,0.5228779000360568,0.3625469470441123,0.38092628093505,0.4607066439961913,0.39627947623971105,0.5065813975508604
U0004,2024-01-09,0.5261646395222778,0.3668556093916487,0.3691786422699024,0.4607066439961913,0.3973025803548832,0.5078892763171845
U0004,2024-01-10,0.5921599278622794,0.3694085391375371,0.4170771798617197,0.4607066439961913,0.41928401755872974,0.5359891095070447
U0004,2024-01-11,0.4861267349593643,0.4506823092277077,0.399005039050523,0.4607066439961913,0.44743169991592463,0.5719715237406299
U0004,2024-01-12,0.4682961593359433,0.3574309128921553,0.3700719586180757,0.4607066439961913,0.3816278216272618,0.4878515462337124
U0004,2024-01-15,0.5228779000360568,0.3720665863231003,0.4243813074944241,0.4607066439961913,0.41024947361995256,0.5244398565955164
U0004,2024-01-16,0.5117288280061686,0.4041661019661655,0.3833618958600785,0.4607066439961913,0.4203720769229072,0.5373800234109227
U0004,2024-01-17,0.5440896571066887,0.3851859152256477,0.3672580769489098,0.4607066439961913,0.41132032463404117,0.5258087723123566
U0004,2024-01-18,0.4405010004599913,0.390128360984283,0.3744829777567428,0.4607066439961913,0.39771636853562814,0.5084182398579685
U0004,2024-01-19,0.4432054782348691,0.429536843641604,0.3982985512437315,0.4607066439961913,0.4268519047651598,0.5456634709297431
U0004,2024-01-22,0.4531353392543699,0.3718366898460471,0.3817742498044889,0.4607066439961913,0.3900334760380196,0.4985968621383783
U0004,2024-01-23,0.427075928918891,0.4007679422176118,0.3968300748226556,0.4607066439961913,0.40609845847550813,0.5191334322682181
U0004,2024-01-24,0.4666636841728549,0.3759374099694494,0.4003294833177666,0.4607066439961913,0.39837024787957453,0.5092541224402035
