id,payload_id,agent_id,username,risk_score,risk_level,correlated_signals_json,summary,created_at
22,4dc4febe-cdce-433b-b4b2-7f369a5b11aa,0a9f7d18-3545-4210-a508-7912869f4911,user_002,4.48,Info,"{""logon_risk"": 16.683238987626765, ""file_risk"": 2.3194888797853896, ""device_risk"": 3.939201886735333, ""http_risk"": 18.750333755362362}",Routine background process,2026-05-15 01:53:51+00
23,92bc69f8-0402-4f2b-8e67-ebd25aee523b,f06bc75e-b4fa-4e34-885c-f09413c563d1,user_024,6.15,Info,"{""logon_risk"": 12.718443565267863, ""file_risk"": 1.279788517376399, ""device_risk"": 10.487669537585, ""http_risk"": 11.30974080227367}",Automated backup check,2026-05-15 07:30:05+00
24,2b32c570-5e4c-407c-9802-08db149d7409,44358bc9-727e-4b08-b6e4-74d8e5ecc73f,user_019,21.01,Low,"{""logon_risk"": 10.477302119412347, ""file_risk"": 5.0679600590917655, ""device_risk"": 1.3952276216981918, ""http_risk"": 11.564086645259488}",Failed authentication attempt,2026-05-15 13:23:29+00
25,9bab7144-707c-4d70-8ba4-8ffc13b32ca7,5f472a5c-6f5f-4485-80e0-996a3a30df26,user_042,25.88,Low,"{""logon_risk"": 3.317681602251892, ""file_risk"": 18.452258900568328, ""device_risk"": 18.43951698185748, ""http_risk"": 17.3438030013699}",Minor configuration change,2026-05-15 08:58:49+00
26,e9b32626-24af-4e2c-82ae-357573038b93,6c0d1523-322c-4596-a41f-7318e21cda74,user_017,6.06,Info,"{""logon_risk"": 8.428565919917837, ""file_risk"": 16.05280683761291, ""device_risk"": 1.486583161514019, ""http_risk"": 9.759482653262728}",Routine background process,2026-05-15 01:47:17+00
27,1f9f565c-4df3-46f6-9590-923f08bd05b0,13fe76b0-e8bd-4fe8-8bac-2fd4cae81b01,user_013,4.21,Info,"{""logon_risk"": 4.328405263510593, ""file_risk"": 4.868461624874518, ""device_risk"": 15.306995344418521, ""http_risk"": 14.566101376894911}",Routine background process,2026-05-15 16:35:40+00
28,838ef1ca-7019-44ac-a9d4-48867fea3bb1,9594160d-342e-4d83-b137-d7f9fcb6b1cc,user_046,5.55,Info,"{""logon_risk"": 7.118873400179362, ""file_risk"": 14.808260424408978, ""device_risk"": 19.252163612487156, ""http_risk"": 18.88743081523287}",Normal system operation,2026-05-15 11:25:44+00
29,6447684d-1e78-4358-b422-2c28ad39e2f7,470b5f26-fbe9-4d04-b5c6-08446cd87f9d,user_000,46.81,Medium,"{""logon_risk"": 62.20193524171908, ""file_risk"": 56.00546507434711, ""device_risk"": 46.859072912675494, ""http_risk"": 25.819616019400627}",Unusual file access pattern,2026-05-15 17:26:31+00
30,6841d4b9-df47-48bf-88fd-678a0ad879ab,489f92b6-fa9e-40e5-948a-084fd5ef8989,user_003,28.36,Low,"{""logon_risk"": 1.6193240288937827, ""file_risk"": 0.5355234198978853, ""device_risk"": 16.959673945875306, ""http_risk"": 11.338004887042139}",Application error,2026-05-15 17:46:20+00
31,9ed65afa-2f56-4eee-8734-a61e148d1fa4,e1c0b3c6-b73e-43b8-a151-d2dd9adce13a,user_034,9.55,Info,"{""logon_risk"": 0.7416376509774403, ""file_risk"": 8.46856189526261, ""device_risk"": 8.168641339429128, ""http_risk"": 14.43061930254719}",Standard authentication,2026-05-15 22:14:55+00
32,09be001a-2591-4b4f-bf31-7cbba1087297,f542b1d3-9f83-482d-beb2-f4b12ff7face,user_006,14.99,Low,"{""logon_risk"": 11.97597007729631, ""file_risk"": 10.145899937115637, ""device_risk"": 7.776438931128144, ""http_risk"": 7.1801938987565865}",Failed authentication attempt,2026-05-15 09:29:42+00
33,b00d9d3d-3e53-4284-9878-99ca7ff9367a,3d003c22-ac8d-4207-bda8-04f3942a17f3,user_026,32.92,Medium,"{""logon_risk"": 88.74189893766798, ""file_risk"": 37.40025273618397, ""device_risk"": 79.0740374984143, ""http_risk"": 47.04643594030122}",New background service installed,2026-05-15 19:51:39+00
34,8500231d-e149-42c7-a2ff-30aac1dab93f,c9794fe7-a9d2-4008-addb-af0eece4f0b0,user_036,4.86,Info,"{""logon_risk"": 8.031783418362748, ""file_risk"": 10.298215041493094, ""device_risk"": 16.42322099048095, ""http_risk"": 1.2827767419599612}",Automated backup check,2026-05-15 13:46:27+00
35,cb2a9988-6620-4684-ac40-b76ce8069375,ebe97bd7-4bec-4e05-b042-f9941fe0d34f,user_007,8.66,Info,"{""logon_risk"": 14.259907216323809, ""file_risk"": 5.531595878697204, ""device_risk"": 5.941466508578173, ""http_risk"": 11.811999516250953}",Automated backup check,2026-05-15 14:25:27+00
36,a8236064-81b3-4919-9123-4b0f0e2e56ec,149e4d0e-3e86-45d6-a5fb-3b24a385ae55,user_038,23.65,Low,"{""logon_risk"": 13.541239963169726, ""file_risk"": 14.663150409114943, ""device_risk"": 5.96387637323369, ""http_risk"": 11.851941087935867}",Failed authentication attempt,2026-05-15 03:56:18+00
37,223c9759-a186-4a0f-aa25-a332a207b310,590d3f81-8d3f-45fe-9ef1-e4ba8e478656,user_020,3.57,Info,"{""logon_risk"": 15.320952591810746, ""file_risk"": 4.012024421917393, ""device_risk"": 5.379261243529074, ""http_risk"": 5.2356193685156915}",Routine background process,2026-05-15 18:00:02+00
38,42e51aae-a45e-4a3b-85de-5d403ab7aa1d,4f0641b3-779e-47cf-8e98-b289501eb482,user_010,20.0,Low,"{""logon_risk"": 1.235632931327435, ""file_risk"": 4.279387050043624, ""device_risk"": 16.328932916730615, ""http_risk"": 10.509356129928518}",Application error,2026-05-15 18:26:14+00
39,144175f2-ec8a-4e25-a4d9-391e9d3f158f,2b90c4ff-71f4-4e8a-8150-76b18bca7e14,user_045,5.6,Info,"{""logon_risk"": 13.199661855990765, ""file_risk"": 10.876218459399652, ""device_risk"": 2.0837580639687836, ""http_risk"": 5.620830502484518}",Normal system operation,2026-05-15 17:01:45+00
40,135b7a83-9ef7-4548-9c0b-8665f881c17b,81620bdb-5c51-4d2b-9ca3-919f7f0ec0f2,user_018,8.11,Info,"{""logon_risk"": 19.40371478490006, ""file_risk"": 4.35493078358808, ""device_risk"": 2.779858555789463, ""http_risk"": 1.605250914871812}",Normal system operation,2026-05-15 06:00:39+00
41,dce7e4c4-6e91-4184-a1e0-eca60b856e52,b6d30b7a-a3e9-4434-98dc-f7b99d3ed30a,user_005,3.29,Info,"{""logon_risk"": 0.3557534993880851, ""file_risk"": 14.894321080120413, ""device_risk"": 3.5595702971404664, ""http_risk"": 9.490112727608901}",Normal system operation,2026-05-15 09:20:30+00
42,4c05ca50-1e8c-40cb-a9e2-981c9dd67ee8,1ddf22ff-7a88-484c-bca4-3063e4a39c87,user_014,5.22,Info,"{""logon_risk"": 3.056915104660929, ""file_risk"": 14.995048815950085, ""device_risk"": 13.388110653835739, ""http_risk"": 10.386885420112883}",Routine background process,2026-05-15 23:40:39+00
43,9d70cea8-f6cf-4c31-8708-66f7199b25c6,be7e0e55-bfcd-4e9f-839a-5f13b8f83772,user_027,0.99,Info,"{""logon_risk"": 12.86887478260044, ""file_risk"": 7.213840199941812, ""device_risk"": 7.512534096427245, ""http_risk"": 3.7658988252334624}",Normal system operation,2026-05-15 10:37:23+00
44,1357196f-90fc-4255-b3f1-e4e8e2ffb80b,562b2053-1d53-41c8-a55c-62a49636c31c,user_008,15.4,Low,"{""logon_risk"": 13.949414374627757, ""file_risk"": 0.3306682035236719, ""device_risk"": 0.3142432921069882, ""http_risk"": 19.884346595538272}",Minor configuration change,2026-05-15 17:49:27+00
45,5bc00bd0-205b-43a4-bf45-34b9e381ac7d,4f0641b3-779e-47cf-8e98-b289501eb482,user_010,18.62,Low,"{""logon_risk"": 5.911934864561978, ""file_risk"": 7.471536001656918, ""device_risk"": 19.607182171439977, ""http_risk"": 12.14799625143782}",Minor configuration change,2026-05-15 20:56:50+00
46,e82bc1ab-6f8b-4e1e-8dd2-ec89531dae62,0a9f7d18-3545-4210-a508-7912869f4911,user_002,2.7,Info,"{""logon_risk"": 14.575262366340418, ""file_risk"": 2.3353851350579857, ""device_risk"": 14.29094183583588, ""http_risk"": 15.837472654513254}",Normal system operation,2026-05-15 14:25:35+00
47,244b3923-da80-41ff-b0d5-0c650ebeb5cf,cfd6d3bc-6ea6-4597-ae97-1b5e89b8ecfd,user_033,3.42,Info,"{""logon_risk"": 5.384066089191084, ""file_risk"": 17.000463755825418, ""device_risk"": 19.8527776708903, ""http_risk"": 7.320260558294249}",Normal system operation,2026-05-15 06:01:18+00
48,dda4c5a7-ddff-40c4-931b-cea2cca46d70,f542b1d3-9f83-482d-beb2-f4b12ff7face,user_006,32.96,Medium,"{""logon_risk"": 28.595722006582914, ""file_risk"": 25.798105291074002, ""device_risk"": 75.97531940582478, ""http_risk"": 21.72386944043929}",Connection to unknown external IP,2026-05-15 13:24:35+00
49,a2922b11-5a61-4ca0-81fa-bb05e24b28ae,ea39b1f7-b25c-4d73-a219-6e29a5006de0,user_047,0.93,Info,"{""logon_risk"": 2.1224379900332035, ""file_risk"": 2.732720442371104, ""device_risk"": 15.848904769853448, ""http_risk"": 16.1803035955548}",Normal system operation,2026-05-15 19:41:15+00
50,d5ed93d6-4cc0-4812-bf0d-12abff6f6815,f06bc75e-b4fa-4e34-885c-f09413c563d1,user_024,8.02,Info,"{""logon_risk"": 17.9624017475441, ""file_risk"": 6.004809142585814, ""device_risk"": 16.60674746314498, ""http_risk"": 10.639854525159269}",Normal system operation,2026-05-15 20:53:58+00
51,f4890e4e-70c9-49f4-8d1b-e2792b1a3252,562b2053-1d53-41c8-a55c-62a49636c31c,user_008,18.15,Low,"{""logon_risk"": 10.805861956676404, ""file_risk"": 14.816109115774168, ""device_risk"": 13.451931477460064, ""http_risk"": 8.50627027621673}",Application error,2026-05-15 20:16:47+00
52,b40ce477-50e3-456d-9934-3d0d0badd1fc,9594160d-342e-4d83-b137-d7f9fcb6b1cc,user_046,45.37,Medium,"{""logon_risk"": 70.40801963368502, ""file_risk"": 37.315000701458224, ""device_risk"": 33.74630488687206, ""http_risk"": 43.34136127442064}",Connection to unknown external IP,2026-05-15 09:08:49+00
53,60f462a3-162d-4b96-a0d7-ca3b8ca704ee,489f92b6-fa9e-40e5-948a-084fd5ef8989,user_003,2.84,Info,"{""logon_risk"": 16.07501538068172, ""file_risk"": 8.80715179920248, ""device_risk"": 0.07418239640727853, ""http_risk"": 12.529946607753901}",Standard authentication,2026-05-15 00:16:23+00
54,59a264e5-5285-4961-9bcb-19afbb9b6447,9594160d-342e-4d83-b137-d7f9fcb6b1cc,user_046,22.67,Low,"{""logon_risk"": 18.89715302417839, ""file_risk"": 12.183148247288019, ""device_risk"": 4.63881236908316, ""http_risk"": 5.9893139618573565}",Failed authentication attempt,2026-05-15 05:15:19+00
55,3550c234-fd1a-4b6a-9d73-eb2a6a4992da,63398a72-282f-4db3-960c-61ebacb35ddc,user_039,4.3,Info,"{""logon_risk"": 2.398809565969948, ""file_risk"": 12.98173998206175, ""device_risk"": 4.675407670766473, ""http_risk"": 4.8696882612566235}",Automated backup check,2026-05-15 17:52:38+00
56,f817b33f-7615-4617-ab8d-1be75ceb4a28,c1de5741-fd4e-41da-8aad-0fadbbd7691b,user_040,4.77,Info,"{""logon_risk"": 16.487139494094304, ""file_risk"": 3.4716545655733744, ""device_risk"": 11.171171565417652, ""http_risk"": 2.1045341628816883}",Automated backup check,2026-05-15 08:49:38+00
57,e6aea58b-16b0-43b7-b3bd-990c99fc37f4,c1de5741-fd4e-41da-8aad-0fadbbd7691b,user_040,16.7,Low,"{""logon_risk"": 17.78710654939873, ""file_risk"": 5.037520718704231, ""device_risk"": 13.454426561459814, ""http_risk"": 13.374642176125953}",Minor configuration change,2026-05-15 10:31:59+00
58,c6df4d37-f205-45af-85cd-11b54812a188,c65a5376-393d-4e00-8b6e-67bd6b25185f,user_021,13.28,Low,"{""logon_risk"": 12.163156587302257, ""file_risk"": 7.144919243995407, ""device_risk"": 12.082811372572289, ""http_risk"": 7.130602997548237}",Application error,2026-05-15 04:00:03+00
59,50c27c8a-d332-4663-be3f-84a3266c266e,13fe76b0-e8bd-4fe8-8bac-2fd4cae81b01,user_013,5.44,Info,"{""logon_risk"": 5.304455181994367, ""file_risk"": 1.4116511716243818, ""device_risk"": 15.133808215479473, ""http_risk"": 2.70226520422455}",Standard authentication,2026-05-15 06:45:09+00
60,8c26d959-4901-4879-83ac-4c64b43814b6,63398a72-282f-4db3-960c-61ebacb35ddc,user_039,7.07,Info,"{""logon_risk"": 0.17765125972383, ""file_risk"": 16.939872518577246, ""device_risk"": 18.869575848863924, ""http_risk"": 17.712387437933156}",Routine background process,2026-05-15 01:16:08+00
61,14741f30-b442-43c0-a27c-df96caff14c9,e1c0b3c6-b73e-43b8-a151-d2dd9adce13a,user_034,19.84,Low,"{""logon_risk"": 0.8551285067550585, ""file_risk"": 18.250670870731874, ""device_risk"": 10.290219527432967, ""http_risk"": 10.566851408948727}",Failed authentication attempt,2026-05-15 21:38:48+00
62,55711c63-155b-4533-90f9-ba8da2106405,5f472a5c-6f5f-4485-80e0-996a3a30df26,user_042,21.02,Low,"{""logon_risk"": 5.492478146695183, ""file_risk"": 1.158648418289323, ""device_risk"": 17.079150262574338, ""http_risk"": 9.696683691674199}",Minor configuration change,2026-05-15 14:33:55+00
63,f8c8f901-30b8-4753-bb68-cf76e9b5e9a4,489f92b6-fa9e-40e5-948a-084fd5ef8989,user_003,24.02,Low,"{""logon_risk"": 7.067162755899705, ""file_risk"": 9.126717334876695, ""device_risk"": 7.464375075117307, ""http_risk"": 3.299712017439347}",Failed authentication attempt,2026-05-15 22:38:26+00
64,b31f22a2-4031-416f-9c1f-98246ecb3143,0a9f7d18-3545-4210-a508-7912869f4911,user_002,7.53,Info,"{""logon_risk"": 4.97939158914477, ""file_risk"": 2.7790593348382475, ""device_risk"": 14.255435914674035, ""http_risk"": 16.87433649205726}",Routine background process,2026-05-15 09:45:57+00
65,5b33d3ce-35fb-4f87-bed4-d65b56c05765,63398a72-282f-4db3-960c-61ebacb35ddc,user_039,0.78,Info,"{""logon_risk"": 14.077514759168263, ""file_risk"": 17.28860350101274, ""device_risk"": 2.507086415831008, ""http_risk"": 9.374712866580804}",Normal system operation,2026-05-15 22:20:31+00
66,3786bc04-9fba-407f-a36e-8085808f392e,0b2d194f-00de-464b-8ef0-915592bfc730,user_012,9.99,Info,"{""logon_risk"": 15.034459032427892, ""file_risk"": 7.279450722482961, ""device_risk"": 13.687069697287592, ""http_risk"": 5.107665475560667}",Routine background process,2026-05-15 05:34:15+00
67,24e9b27b-a223-48bb-b7fe-e7370064a612,3c6c244c-9d8f-499a-a51c-84ba5e2433fb,user_025,4.39,Info,"{""logon_risk"": 18.376356548660667, ""file_risk"": 1.2817616923339736, ""device_risk"": 18.55938273163495, ""http_risk"": 3.808604810094385}",Standard authentication,2026-05-15 17:06:56+00
68,c2cfafc0-cfad-471e-9d4f-97ef3f49966b,feaff6ad-135a-463d-9a27-d4aff96fcf40,user_016,8.65,Info,"{""logon_risk"": 13.71903681035488, ""file_risk"": 17.570938555314623, ""device_risk"": 3.022132381268554, ""http_risk"": 7.273727311211502}",Automated backup check,2026-05-15 12:13:04+00
69,be4a2591-f782-4afc-bc24-f82f4d81801a,aae03ed0-9bd3-45ab-87ea-2eca2c0d44f1,user_009,21.85,Low,"{""logon_risk"": 5.231022095413769, ""file_risk"": 15.715029379871396, ""device_risk"": 10.548643948967808, ""http_risk"": 17.13160498321075}",Failed authentication attempt,2026-05-15 13:31:50+00
70,ba77707b-3a3d-4858-869c-dcda5b8e2a8d,63398a72-282f-4db3-960c-61ebacb35ddc,user_039,2.39,Info,"{""logon_risk"": 7.492254785670614, ""file_risk"": 19.84286851670507, ""device_risk"": 11.763557849689594, ""http_risk"": 2.2572926983614905}",Normal system operation,2026-05-15 14:05:44+00
71,4ff97546-5d58-46bc-8a52-b81db4006d6e,5d68d631-c2c2-4a2a-8b12-8e299c3a384f,user_011,52.75,Medium,"{""logon_risk"": 17.99099976157371, ""file_risk"": 26.330700404203856, ""device_risk"": 53.99988506147832, ""http_risk"": 99.1491073372044}",Connection to unknown external IP,2026-05-15 21:48:03+00
72,f3223842-e1b8-4ae8-8fd1-7c2452a3c782,562b2053-1d53-41c8-a55c-62a49636c31c,user_008,0.93,Info,"{""logon_risk"": 4.598946543498153, ""file_risk"": 4.815824156640556, ""device_risk"": 10.373436269688632, ""http_risk"": 16.525347738670057}",Automated backup check,2026-05-15 03:05:30+00
73,5df35efd-2044-4208-b48a-eb3ef1f97809,4645a04a-83e1-4a7f-8a99-0f0cbd3b6f51,user_001,52.56,Medium,"{""logon_risk"": 13.518181824732423, ""file_risk"": 40.57719719431824, ""device_risk"": 78.20359872647889, ""http_risk"": 88.01264491864548}",Connection to unknown external IP,2026-05-15 17:21:50+00
74,107dd357-5f5d-4e00-9014-7a8dfe8c9154,cfd6d3bc-6ea6-4597-ae97-1b5e89b8ecfd,user_033,6.91,Info,"{""logon_risk"": 17.60512838160446, ""file_risk"": 5.410444813026012, ""device_risk"": 19.98887205338982, ""http_risk"": 6.529338527255215}",Automated backup check,2026-05-15 01:42:14+00
75,0aa551e9-52c1-4e43-bba9-03f68cd84476,c65a5376-393d-4e00-8b6e-67bd6b25185f,user_021,35.88,Medium,"{""logon_risk"": 96.04331533958361, ""file_risk"": 51.777745483362295, ""device_risk"": 59.22624549893756, ""http_risk"": 9.357069806509156}",Multiple failed logins,2026-05-15 22:15:11+00
76,bcba1131-ecf1-459b-a272-2027964f725d,feaff6ad-135a-463d-9a27-d4aff96fcf40,user_016,23.78,Low,"{""logon_risk"": 2.9082247823354934, ""file_risk"": 6.565826480768919, ""device_risk"": 16.03923727738033, ""http_risk"": 10.22532807349602}",Application error,2026-05-15 16:17:05+00
77,bda28020-299b-4cc6-af74-6abe0f401313,123ba0b1-cf67-4bc6-a802-f743822f041b,user_049,9.64,Info,"{""logon_risk"": 9.103618244318506, ""file_risk"": 8.491503543324042, ""device_risk"": 6.829176027430856, ""http_risk"": 10.967930481133319}",Standard authentication,2026-05-15 07:35:38+00
78,15f77024-bdee-445f-b5f4-2974d60cd18c,c65a5376-393d-4e00-8b6e-67bd6b25185f,user_021,40.55,Medium,"{""logon_risk"": 51.182821572245714, ""file_risk"": 46.48866785114978, ""device_risk"": 62.022999264801136, ""http_risk"": 17.033680829925004}",New background service installed,2026-05-15 06:22:55+00
79,53aeb954-12f1-418f-9183-09257e0322b9,e27fa043-5730-4338-916f-5a7630ae1ea1,user_029,75.62,High,"{""logon_risk"": 93.7393996698437, ""file_risk"": 66.74440585533836, ""device_risk"": 29.054639281337668, ""http_risk"": 7.225910496541976}",Unauthorized privilege escalation,2026-05-15 05:01:12+00
80,1e78e680-7f0c-4539-ac50-e234a92a8d09,a05f1c15-697c-4668-8eaa-be3409f46618,user_044,0.66,Info,"{""logon_risk"": 14.341045466544653, ""file_risk"": 19.521336619177852, ""device_risk"": 9.147823893901524, ""http_risk"": 17.896492653106794}",Standard authentication,2026-05-15 03:21:01+00
81,42021ce8-7f8c-4e8a-9416-dc35236ccb27,c65a5376-393d-4e00-8b6e-67bd6b25185f,user_021,3.82,Info,"{""logon_risk"": 7.52670045830425, ""file_risk"": 8.343351226813374, ""device_risk"": 8.66994357892336, ""http_risk"": 12.871400988054768}",Standard authentication,2026-05-15 03:52:19+00
82,fc13c5a8-b1bf-4160-97f9-7d88176cac57,4645a04a-83e1-4a7f-8a99-0f0cbd3b6f51,user_001,8.49,Info,"{""logon_risk"": 1.7300147034356805, ""file_risk"": 18.476045456250578, ""device_risk"": 1.1096364620642274, ""http_risk"": 5.046396267548408}",Automated backup check,2026-05-15 12:16:10+00
83,fa543f04-927f-4166-9da1-6f7650622aea,4f0641b3-779e-47cf-8e98-b289501eb482,user_010,3.02,Info,"{""logon_risk"": 4.4282370809913, ""file_risk"": 12.332131242008206, ""device_risk"": 17.174467251612754, ""http_risk"": 15.413132935693186}",Routine background process,2026-05-15 20:58:00+00
84,4bb75e29-3a79-4edb-b808-505c585bcb1d,0d52ec1b-2548-4408-9a0e-b83f6f7d38c9,user_037,12.98,Low,"{""logon_risk"": 19.54845514159296, ""file_risk"": 15.451369977804383, ""device_risk"": 18.70914743923471, ""http_risk"": 12.39210445882355}",Unusual but benign network traffic,2026-05-15 23:52:29+00
85,ec8c06c1-983b-4260-a562-ae522878e392,470b5f26-fbe9-4d04-b5c6-08446cd87f9d,user_000,26.57,Low,"{""logon_risk"": 3.0267742334889447, ""file_risk"": 13.546639158393711, ""device_risk"": 0.2216266758886598, ""http_risk"": 13.251299284358055}",Failed authentication attempt,2026-05-15 11:17:32+00
86,9978ee20-4838-4a4d-b253-2b6fe4927055,c1de5741-fd4e-41da-8aad-0fadbbd7691b,user_040,8.55,Info,"{""logon_risk"": 9.096451340253054, ""file_risk"": 3.521315970421013, ""device_risk"": 16.574547808404624, ""http_risk"": 15.84872101544909}",Automated backup check,2026-05-15 04:05:40+00
